"datetime","date","turb-i-subdaily-ntu","epoch"
"2021-01-02 00:02:14","2021-01-02",-40.2,1609545734000
"2021-01-02 00:17:11","2021-01-02",-40.1,1609546631000
"2021-01-02 00:32:11","2021-01-02",-40.2,1609547531000
"2021-01-02 00:47:12","2021-01-02",-40.2,1609548432000
"2021-01-02 01:02:11","2021-01-02",-40.1,1609549331000
"2021-01-02 01:17:11","2021-01-02",-40.1,1609550231000
"2021-01-02 01:32:11","2021-01-02",-40.1,1609551131000
"2021-01-02 01:47:12","2021-01-02",-40.2,1609552032000
"2021-01-02 02:02:11","2021-01-02",-40.1,1609552931000
"2021-01-02 02:17:11","2021-01-02",-40.1,1609553831000
"2021-01-02 02:32:11","2021-01-02",-40.1,1609554731000
"2021-01-02 02:47:11","2021-01-02",-40.2,1609555631000
"2021-01-02 03:02:11","2021-01-02",-40.1,1609556531000
"2021-01-02 03:17:11","2021-01-02",-40.2,1609557431000
"2021-01-02 03:32:11","2021-01-02",-40.2,1609558331000
"2021-01-02 03:47:11","2021-01-02",-40.1,1609559231000
"2021-01-02 04:02:11","2021-01-02",-40.1,1609560131000
"2021-01-02 04:17:11","2021-01-02",-40.2,1609561031000
"2021-01-02 04:32:11","2021-01-02",-40.2,1609561931000
"2021-01-02 04:47:11","2021-01-02",-40.2,1609562831000
"2021-01-02 05:02:11","2021-01-02",-40.2,1609563731000
"2021-01-02 05:17:11","2021-01-02",-40.1,1609564631000
"2021-01-02 05:32:11","2021-01-02",-40.1,1609565531000
"2021-01-02 05:47:11","2021-01-02",-40.1,1609566431000
"2021-01-02 06:02:11","2021-01-02",-40.1,1609567331000
"2021-01-02 06:17:11","2021-01-02",-40.1,1609568231000
"2021-01-02 06:32:11","2021-01-02",-40.1,1609569131000
"2021-01-02 06:47:11","2021-01-02",-40.0,1609570031000
"2021-01-02 07:02:11","2021-01-02",-40.1,1609570931000
"2021-01-02 07:17:11","2021-01-02",-40.1,1609571831000
"2021-01-02 07:32:11","2021-01-02",-40.1,1609572731000
"2021-01-02 07:47:11","2021-01-02",-40.1,1609573631000
"2021-01-02 08:02:11","2021-01-02",-40.1,1609574531000
"2021-01-02 08:17:14","2021-01-02",-40.0,1609575434000
"2021-01-02 08:32:11","2021-01-02",-40.1,1609576331000
"2021-01-02 08:47:11","2021-01-02",-40.1,1609577231000
"2021-01-02 09:02:11","2021-01-02",-40.1,1609578131000
"2021-01-02 09:17:11","2021-01-02",-40.1,1609579031000
"2021-01-02 09:32:11","2021-01-02",-40.1,1609579931000
"2021-01-02 09:47:11","2021-01-02",-40.1,1609580831000
"2021-01-02 10:02:11","2021-01-02",-40.1,1609581731000
"2021-01-02 10:17:11","2021-01-02",-40.1,1609582631000
"2021-01-02 10:32:11","2021-01-02",-40.1,1609583531000
"2021-01-02 10:47:11","2021-01-02",-40.1,1609584431000
"2021-01-02 11:02:11","2021-01-02",-40.1,1609585331000
"2021-01-02 11:17:11","2021-01-02",-40.1,1609586231000
"2021-01-02 11:32:11","2021-01-02",-40.1,1609587131000
"2021-01-02 11:47:13","2021-01-02",-40.1,1609588033000
"2021-01-02 12:02:11","2021-01-02",-40.1,1609588931000
"2021-01-02 12:17:11","2021-01-02",-40.1,1609589831000
"2021-01-02 12:32:13","2021-01-02",-40.1,1609590733000
"2021-01-02 12:47:12","2021-01-02",-40.1,1609591632000
"2021-01-02 13:02:11","2021-01-02",-40.2,1609592531000
"2021-01-02 13:17:11","2021-01-02",-40.2,1609593431000
"2021-01-02 13:32:11","2021-01-02",-40.2,1609594331000
"2021-01-02 13:47:11","2021-01-02",-40.2,1609595231000
"2021-01-02 14:02:11","2021-01-02",-40.2,1609596131000
"2021-01-02 14:17:11","2021-01-02",-40.2,1609597031000
"2021-01-02 14:32:11","2021-01-02",-40.2,1609597931000
"2021-01-02 14:47:11","2021-01-02",-40.2,1609598831000
"2021-01-02 15:02:14","2021-01-02",-40.2,1609599734000
"2021-01-02 15:17:11","2021-01-02",-40.2,1609600631000
"2021-01-02 15:32:11","2021-01-02",-40.2,1609601531000
"2021-01-02 15:47:11","2021-01-02",-40.1,1609602431000
"2021-01-02 16:17:11","2021-01-02",-40.1,1609604231000
"2021-01-02 16:32:11","2021-01-02",-40.1,1609605131000
"2021-01-02 16:47:11","2021-01-02",-40.1,1609606031000
"2021-01-02 17:02:11","2021-01-02",-40.2,1609606931000
"2021-01-02 17:17:10","2021-01-02",-40.4,1609607830000
"2021-01-02 17:32:11","2021-01-02",-40.3,1609608731000
"2021-01-02 17:47:10","2021-01-02",-40.2,1609609630000
"2021-01-02 18:02:11","2021-01-02",-40.1,1609610531000
"2021-01-02 18:17:11","2021-01-02",-40.1,1609611431000
"2021-01-02 18:32:11","2021-01-02",-40.1,1609612331000
"2021-01-02 18:47:11","2021-01-02",-40.1,1609613231000
"2021-01-02 19:17:11","2021-01-02",-40.1,1609615031000
"2021-01-02 19:32:10","2021-01-02",-40.1,1609615930000
"2021-01-02 19:47:10","2021-01-02",-40.1,1609616830000
"2021-01-02 20:02:11","2021-01-02",-40.1,1609617731000
"2021-01-02 20:17:12","2021-01-02",-40.1,1609618632000
"2021-01-02 20:32:11","2021-01-02",-40.1,1609619531000
"2021-01-02 20:47:12","2021-01-02",-40.1,1609620432000
"2021-01-02 21:02:11","2021-01-02",-40.1,1609621331000
"2021-01-02 21:17:11","2021-01-02",-40.1,1609622231000
"2021-01-02 21:32:11","2021-01-02",-40.1,1609623131000
"2021-01-02 21:47:11","2021-01-02",-40.1,1609624031000
"2021-01-02 22:02:11","2021-01-02",-40.1,1609624931000
"2021-01-02 22:17:11","2021-01-02",-40.1,1609625831000
"2021-01-02 22:32:11","2021-01-02",-40.1,1609626731000
"2021-01-02 22:47:11","2021-01-02",-40.1,1609627631000
"2021-01-02 23:02:11","2021-01-02",-40.1,1609628531000
"2021-01-02 23:17:13","2021-01-02",-40.1,1609629433000
"2021-01-02 23:32:11","2021-01-02",-40.1,1609630331000
"2021-01-02 23:47:11","2021-01-02",-40.1,1609631231000
"2021-01-03 00:02:11","2021-01-03",-40.1,1609632131000
"2021-01-03 00:17:11","2021-01-03",-40.2,1609633031000
"2021-01-03 00:32:11","2021-01-03",-40.1,1609633931000
"2021-01-03 00:47:11","2021-01-03",-40.1,1609634831000
"2021-01-03 01:02:11","2021-01-03",-40.2,1609635731000
"2021-01-03 01:17:11","2021-01-03",-40.1,1609636631000
"2021-01-03 01:32:11","2021-01-03",-40.1,1609637531000
"2021-01-03 01:47:11","2021-01-03",-40.1,1609638431000
"2021-01-03 02:02:11","2021-01-03",-40.1,1609639331000
"2021-01-03 02:17:11","2021-01-03",-40.1,1609640231000
"2021-01-03 02:32:11","2021-01-03",-40.1,1609641131000
"2021-01-03 02:47:11","2021-01-03",-40.1,1609642031000
"2021-01-03 03:02:11","2021-01-03",-40.1,1609642931000
"2021-01-03 03:17:11","2021-01-03",-40.1,1609643831000
"2021-01-03 03:32:11","2021-01-03",-40.1,1609644731000
"2021-01-03 03:47:11","2021-01-03",-40.1,1609645631000
"2021-01-03 04:02:11","2021-01-03",-40.1,1609646531000
"2021-01-03 04:17:11","2021-01-03",-40.1,1609647431000
"2021-01-03 04:32:11","2021-01-03",-40.1,1609648331000
"2021-01-03 04:47:11","2021-01-03",-40.1,1609649231000
"2021-01-03 05:02:11","2021-01-03",-40.1,1609650131000
"2021-01-03 05:17:11","2021-01-03",-40.1,1609651031000
"2021-01-03 05:32:11","2021-01-03",-40.2,1609651931000
"2021-01-03 05:47:11","2021-01-03",-40.1,1609652831000
"2021-01-03 06:02:11","2021-01-03",-40.0,1609653731000
"2021-01-03 06:17:11","2021-01-03",-40.0,1609654631000
"2021-01-03 06:32:11","2021-01-03",-40.0,1609655531000
"2021-01-03 06:47:11","2021-01-03",-40.0,1609656431000
"2021-01-03 07:02:11","2021-01-03",-40.0,1609657331000
"2021-01-03 07:17:11","2021-01-03",-40.0,1609658231000
"2021-01-03 07:32:11","2021-01-03",-40.0,1609659131000
"2021-01-03 07:47:11","2021-01-03",-40.0,1609660031000
"2021-01-03 08:02:11","2021-01-03",-40.0,1609660931000
"2021-01-03 08:17:11","2021-01-03",-40.0,1609661831000
"2021-01-03 08:32:11","2021-01-03",-40.0,1609662731000
"2021-01-03 08:47:11","2021-01-03",-40.0,1609663631000
"2021-01-03 09:02:11","2021-01-03",-40.0,1609664531000
"2021-01-03 09:17:11","2021-01-03",-40.0,1609665431000
"2021-01-03 09:32:11","2021-01-03",-40.0,1609666331000
"2021-01-03 09:47:11","2021-01-03",-40.0,1609667231000
"2021-01-03 10:02:11","2021-01-03",-40.0,1609668131000
"2021-01-03 10:17:11","2021-01-03",-40.0,1609669031000
"2021-01-03 10:32:13","2021-01-03",-40.0,1609669933000
"2021-01-03 10:47:11","2021-01-03",-40.1,1609670831000
"2021-01-03 11:02:11","2021-01-03",-40.1,1609671731000
"2021-01-03 11:17:11","2021-01-03",-40.1,1609672631000
"2021-01-03 11:32:11","2021-01-03",-40.1,1609673531000
"2021-01-03 11:47:11","2021-01-03",-40.1,1609674431000
"2021-01-03 12:02:11","2021-01-03",-40.1,1609675331000
"2021-01-03 12:17:11","2021-01-03",-40.1,1609676231000
"2021-01-03 12:32:12","2021-01-03",-40.1,1609677132000
"2021-01-03 12:47:11","2021-01-03",-40.1,1609678031000
"2021-01-03 13:02:11","2021-01-03",-40.1,1609678931000
"2021-01-03 13:17:11","2021-01-03",-40.1,1609679831000
"2021-01-03 13:32:11","2021-01-03",-40.2,1609680731000
"2021-01-03 13:47:11","2021-01-03",-40.2,1609681631000
"2021-01-03 14:02:11","2021-01-03",-40.2,1609682531000
"2021-01-03 14:17:11","2021-01-03",-40.2,1609683431000
"2021-01-03 14:32:11","2021-01-03",-40.2,1609684331000
"2021-01-03 14:47:11","2021-01-03",-40.2,1609685231000
"2021-01-03 15:02:11","2021-01-03",-40.2,1609686131000
"2021-01-03 15:17:12","2021-01-03",-40.2,1609687032000
"2021-01-03 15:32:11","2021-01-03",-40.2,1609687931000
"2021-01-03 15:47:11","2021-01-03",-40.2,1609688831000
"2021-01-03 16:02:11","2021-01-03",-40.2,1609689731000
"2021-01-03 16:17:14","2021-01-03",-40.2,1609690634000
"2021-01-03 16:32:11","2021-01-03",-40.2,1609691531000
"2021-01-03 16:47:11","2021-01-03",-40.1,1609692431000
"2021-01-03 17:02:11","2021-01-03",-40.1,1609693331000
"2021-01-03 17:17:14","2021-01-03",-40.1,1609694234000
"2021-01-03 17:32:11","2021-01-03",-40.1,1609695131000
"2021-01-03 17:47:11","2021-01-03",-40.2,1609696031000
"2021-01-03 18:02:11","2021-01-03",-40.5,1609696931000
"2021-01-03 18:17:11","2021-01-03",-40.4,1609697831000
